"","city","year","geomobility","housing_price","income","median_age","unemployment","truck_cost"
"1","Albuquerque, NM",2005,482442,153134.096653779,41820,35.8,14.5337022132797,2110.94761290323
"2","Albuquerque, NM",2006,485982,170259.007619381,43021,35.3,18.7860187553282,2183.9144516129
"3","Albuquerque, NM",2007,505490,193305.919721356,43677,35.2,19.9111296310327,2136.40116129032
"4","Albuquerque, NM",2008,506706,200215.211428642,46437,35.5,19.1509715994021,1914.10683870968
"5","Albuquerque, NM",2009,519532,187486.929321029,44594,34,13.877965420185,1568.78703225806
"6","Albuquerque, NM",2010,540574,180903.756614076,46079,35.2,12.4364339722173,1750.35567741936
"7","Albuquerque, NM",2011,544579,171329.02972452,43606,35.5,10.5420997609988,1882.71412903226
"8","Albuquerque, NM",2012,548340,164757.245024156,45373,35.3,8.81733021077283,1904.77387096774
"9","Albuquerque, NM",2013,549629,163877.783059888,48357,35.8,7.26019112983187,1886.10793548387
"10","Albuquerque, NM",2014,550317,166668.565317444,46433,35.7,8.30884298541163,1957.37787096774
"11","Albuquerque, NM",2015,552275,169546.379111655,47096,36,6.68122192594714,1882.71412903226
"12","Albuquerque, NM",2016,553849,176038.325622096,50522,36.5,5.21234158223603,1847.92761290323
"13","Albuquerque, NM",2017,551049,183130.69966234,50456,37,4.80509823221528,1949.74180645161
"14","Albuquerque, NM",2018,553759,189542.195948807,51099,37.2,5.73442461213515,2079.55490322581
"15","Albuquerque, NM",2019,553804,198026.609649122,55567,37.3,5.0827898158738,1997.25509677419
"16","Albuquerque, NM",2020,554784,212967.821280772,53936,37.1,5.59474123539232,1842.83690322581
"17","Albuquerque, NM",2021,558997,241066.303170735,58512,38.9,6.10560493305048,2023.55709677419
"18","Albuquerque, NM",2022,554890,280587.610422701,64757,38.4,4.1883828338334,2041.37458064516
"19","Albuquerque, NM",2023,555391,308189.892596214,67907,39.2,4.33784668042482,1940.40883870968
"20","Atlanta, GA",2005,388422,179505.707068202,39752,34.7,10.5344437893082,2039.85157024793
"21","Atlanta, GA",2006,438135,186545.601635825,41612,35,10.1902364273205,2110.36090909091
"22","Atlanta, GA",2007,425366,192300.481437175,47153,35,10.8074138964452,2064.44785123967
"23","Atlanta, GA",2008,447703,191047.167477682,48865,35.7,11.7761963190184,1849.64033057851
"24","Atlanta, GA",2009,532685,171838.828357441,49981,33.4,7.96613653575679,1515.95078512397
"25","Atlanta, GA",2010,416670,152781.210857925,41631,33.2,6.69683499288762,1691.40425619835
"26","Atlanta, GA",2011,427164,139138.933142581,43903,32.7,13.2227607129636,1819.30491735537
"27","Atlanta, GA",2012,438201,125489.46994623,46466,33.1,14.6613790142889,1840.62169421488
"28","Atlanta, GA",2013,441997,131061.115550037,46485,33.1,11.2536396262189,1822.5844214876
"29","Atlanta, GA",2014,449800,154395.394835793,46777,33.5,10.4829681094519,1891.45400826446
"30","Atlanta, GA",2015,460327,169023.933257195,50210,33.8,7.38286310069192,1819.30491735537
"31","Atlanta, GA",2016,467099,183060.400399759,53843,33,7.27897155777606,1785.69
"32","Atlanta, GA",2017,481420,196831.95323645,57597,33.3,6.64820657649905,1884.07512396694
"33","Atlanta, GA",2018,491120,213850.99165346,65345,33.2,5.65987154015931,2009.51615702479
"34","Atlanta, GA",2019,501947,232342.009387276,66657,33.3,4.9967234007118,1929.98818181818
"35","Atlanta, GA",2020,492410,244899.254852978,64179,33.2,6.62681667308237,1780.77074380165
"36","Atlanta, GA",2021,491005,271374.529329782,74107,34.3,5.2008979241809,1955.40433884297
"37","Atlanta, GA",2022,494738,333524.710382461,83251,34,4.75710501729582,1972.62173553719
"38","Atlanta, GA",2023,505496,366964.156658366,85880,34.5,5.67807976938014,1875.05648760331
"39","Austin, TX",2005,665672,186656.878020228,43731,31.4,14.1983693674019,2290.09364516129
"40","Austin, TX",2006,706505,192941.385211084,47212,31.2,16.3472890853129,2369.25283064516
"41","Austin, TX",2007,734639,199709.993662798,48966,31.4,19.5920600187559,2317.70731451613
"42","Austin, TX",2008,763919,207084.238475165,51372,31.7,19.4349764252036,2076.54793548387
"43","Austin, TX",2009,777744,201617.906761541,50132,31.2,13.3911726402808,1701.92248790323
"44","Austin, TX",2010,782461,198154.5771226,47434,30.9,11.853359223301,1898.89999596774
"45","Austin, TX",2011,809464,192188.468230973,49987,31.3,8.2512891672835,2042.4910766129
"46","Austin, TX",2012,831672,190162.573456169,52453,31.7,7.10650230575344,2066.4229233871
"47","Austin, TX",2013,874143,201536.716013867,56351,32,5.85362498280369,2046.17289919355
"48","Austin, TX",2014,900040,223587.270798574,58458,32.6,4.4695762195064,2123.4911733871
"49","Austin, TX",2015,919721,248561.10516518,62250,32.7,4.1709896068685,2042.4910766129
"50","Austin, TX",2016,934294,271392.931471774,66697,32.7,3.47690921061433,2004.75239516129
"51","Austin, TX",2017,938330,287958.92869934,67755,33.4,3.53758310082024,2115.20707258065
"52","Austin, TX",2018,953463,298873.135563746,71543,33.6,3.77295799702498,2256.03678629032
"53","Austin, TX",2019,967577,308349.549468704,75413,33.9,3.4288390452774,2166.75258870968
"54","Austin, TX",2020,954333,322358.216323325,75752,33.7,4.36291125942195,1999.22966129032
"55","Austin, TX",2021,953064,366784.268715699,79542,34.4,5.29102461717773,2195.28671370968
"56","Austin, TX",2022,966426,495450.534585745,89415,34.5,3.04555374582349,2214.61628225806
"57","Austin, TX",2023,970338,499571.637421717,91501,34.9,3.95027179159081,2105.08206048387
"58","Baltimore, MD",2005,600543,240788.26385268,32456,35.7,8.79551920341394,2225.59314728682
"59","Baltimore, MD",2006,622612,287923.885227222,36031,35.6,9.34661404497901,2302.52281395349
"60","Baltimore, MD",2007,627273,308939.030866428,36949,35.4,9.93121170191738,2252.42907751938
"61","Baltimore, MD",2008,628349,304359.493715939,40313,35.5,10.2222897929136,2018.06195348837
"62","Baltimore, MD",2009,628138,278858.068520135,38772,34,7.82681369124838,1653.98783333333
"63","Baltimore, MD",2010,612017,259095.858290276,38346,34.4,6.9363032962088,1845.41746899225
"64","Baltimore, MD",2011,610849,245870.769189258,38721,34.2,16.1482621945401,1984.96430620155
"65","Baltimore, MD",2012,612602,232832.506267099,39241,34.2,15.4863661373495,2008.2221124031
"66","Baltimore, MD",2013,612995,240968.189706282,42266,34.6,11.1144108694038,1988.54243023256
"67","Baltimore, MD",2014,615275,253533.28657809,42665,34.6,11.8196852598202,2063.68303488372
"68","Baltimore, MD",2015,613552,259239.082824306,44165,34.7,10.0740003318401,1984.96430620155
"69","Baltimore, MD",2016,607542,265118.803552523,47350,34.9,8.9232272643987,1948.28853488372
"70","Baltimore, MD",2017,603746,271451.149001703,47131,35.3,7.56999339362599,2055.63225581395
"71","Baltimore, MD",2018,595926,279396.77977454,51000,35.5,6.76184422823058,2192.4955
"72","Baltimore, MD",2019,586469,286911.236857051,50177,35.9,7.31000919123725,2105.72599224806
"73","Baltimore, MD",2020,595287,296632.190083673,52164,35.5,7.55576397132607,1942.92134883721
"74","Baltimore, MD",2021,568926,319312.754307477,54652,36.1,7.92247882409862,2133.45645348837
"75","Baltimore, MD",2022,563521,348937.329917943,55198,36.5,5.49604513580822,2152.24160465116
"76","Baltimore, MD",2023,558241,363343.538609845,59579,36.5,5.05396864273881,2045.79241472868
"77","Boston, MA",2005,511840,382715.968492721,42562,33.1,11.0373638177075,2605.89292307692
"78","Boston, MA",2006,565420,398584.115753366,47974,33.6,15.5635545556805,2695.968
"79","Boston, MA",2007,606616,377807.712517162,50476,33.4,12.1514043248233,2637.31446153846
"80","Boston, MA",2008,603998,362087.048747817,51688,33.3,13.0337430085369,2362.89969230769
"81","Boston, MA",2009,636866,335987.747593056,55979,32,8.89448708051405,1936.61415384615
"82","Boston, MA",2010,615629,329631.904784694,49893,30.8,7.78108753089576,2160.75446153846
"83","Boston, MA",2011,618046,328532.876117866,49081,30.9,11.5630919850464,2324.14646153846
"84","Boston, MA",2012,631408,314696.995584699,51642,31,9.60466281184324,2351.37846153846
"85","Boston, MA",2013,638500,329627.266927652,53583,31.7,8.08045603723917,2328.336
"86","Boston, MA",2014,648438,356868.373185537,56902,31.7,8.32711622757527,2416.31630769231
"87","Boston, MA",2015,661446,375171.91181059,58263,31.8,6.67383269696607,2324.14646153846
"88","Boston, MA",2016,664168,402685.595128713,63621,32.1,7.57056595639085,2281.20369230769
"89","Boston, MA",2017,676287,428359.342496524,66758,32.3,6.71063825626082,2406.88984615385
"90","Boston, MA",2018,688679,457286.235942973,71834,32.1,6.86701962005606,2567.13969230769
"91","Boston, MA",2019,687036,478874.665334091,79018,32.6,4.41093219642249,2465.54338461539
"92","Boston, MA",2020,681962,490862.936070942,76298,32.4,6.88025591934663,2274.91938461538
"93","Boston, MA",2021,646938,540775.589877063,79283,33,8.02281398048103,2498.01230769231
"94","Boston, MA",2022,643455,590259.25726104,86331,33.3,5.22553009862655,2520.00738461539
"95","Boston, MA",2023,645761,624716.645420316,96931,33.7,4.17143492714757,2395.36861538462
"96","Charlotte, NC",2005,592140,158158.778133572,47131,33.8,12.0539083557951,2411.52315625
"97","Charlotte, NC",2006,640115,163575.501056128,48670,34.7,13.6377511520737,2494.8796640625
"98","Charlotte, NC",2007,663081,171928.977411448,52690,34.3,13.4471701481878,2440.6010078125
"99","Charlotte, NC",2008,673310,179513.455323354,52530,35,15.1678297278437,2186.6544375
"100","Charlotte, NC",2009,692387,171800.455852779,49779,33.3,9.11303951713928,1792.16491796875
"101","Charlotte, NC",2010,725808,163543.225697627,49616,33.2,7.49399174211705,1999.58692578125
"102","Charlotte, NC",2011,741987,154086.630300078,50177,33.7,11.2864299381737,2150.79175390625
"103","Charlotte, NC",2012,762800,145167.45196169,50950,33.3,10.5375839111578,2175.99255859375
"104","Charlotte, NC",2013,784272,149210.00680161,51034,33.3,10.1680490150486,2154.66880078125
"105","Charlotte, NC",2014,798163,160115.642609034,55178,33.8,9.2249187432286,2236.08678515625
"106","Charlotte, NC",2015,815490,167340.161683054,53919,34.3,7.34082752637678,2150.79175390625
"107","Charlotte, NC",2016,830055,180624.052306512,61017,34,5.41205438117679,2111.0520234375
"108","Charlotte, NC",2017,849948,195158.159561324,61350,34.4,4.62367446177604,2227.3634296875
"109","Charlotte, NC",2018,862010,211730.426999583,60764,34.7,4.18309131258677,2375.66047265625
"110","Charlotte, NC",2019,872125,226208.934262837,63483,34.2,3.60329457593572,2281.6420859375
"111","Charlotte, NC",2020,862707,239514.120188431,65359,34.4,4.94871100804383,2105.236453125
"112","Charlotte, NC",2021,869445,270388.423546886,70869,34.8,5.03120948342039,2311.68919921875
"113","Charlotte, NC",2022,885833,331921.347800089,74401,34.5,3.28527152674842,2332.0436953125
"114","Charlotte, NC",2023,899656,364815.983616088,80581,34.7,3.52726382954695,2216.70155078125
"115","Chicago, IL",2005,2655958,225717.587666782,41015,33.1,9.05875783000397,1946.25317073171
"116","Chicago, IL",2006,2702974,246012.887968861,43223,33.6,10.1593893667099,2013.52719512195
"117","Chicago, IL",2007,2697424,255288.262532752,45505,34.1,10.91953297816,1969.72085365854
"118","Chicago, IL",2008,2698979,250497.663969813,46911,34,10.6026069294924,1764.76975609756
"119","Chicago, IL",2009,2804553,223765.06668962,45734,32.9,7.64177471471226,1446.39152439024
"120","Chicago, IL",2010,2659970,201582.842849789,44776,32.8,6.74221023016429,1613.79432926829
"121","Chicago, IL",2011,2670397,186465.252078569,43628,33,14.0971415064123,1735.8262804878
"122","Chicago, IL",2012,2675954,170878.653275523,45214,33.6,13.6639281682332,1756.16493902439
"123","Chicago, IL",2013,2684006,167263.694858769,47099,33.7,12.6657612679803,1738.95530487805
"124","Chicago, IL",2014,2687174,186017.903257838,48734,33.9,10.9123433460634,1804.66481707317
"125","Chicago, IL",2015,2685744,196689.317740514,50702,34.2,9.49604601402921,1735.8262804878
"126","Chicago, IL",2016,2667356,206636.520325236,53006,34.4,8.14835373155091,1703.7537804878
"127","Chicago, IL",2017,2684432,216358.817460894,55295,34.6,8.30436221044696,1797.62451219512
"128","Chicago, IL",2018,2672528,228031.1623996,57238,34.9,8.1357360024092,1917.30969512195
"129","Chicago, IL",2019,2659927,235260.93125496,61811,35.2,6.28919344327221,1841.43085365854
"130","Chicago, IL",2020,2665195,240163.15865755,62097,34.8,8.10296059980036,1699.06024390244
"131","Chicago, IL",2021,2667710,256464.635273243,66576,35.8,10.1035736333082,1865.68079268293
"132","Chicago, IL",2022,2635373,281357.751232558,70386,35.8,6.43624190546324,1882.10817073171
"133","Chicago, IL",2023,2638357,295101.412346701,74474,36.4,6.44037996822648,1789.01969512195
"134","Cincinnati, OH",2005,281470,152092.496851157,29554,33.3,9.54810796848767,1814.3156875
"135","Cincinnati, OH",2006,297519,156955.395939276,31103,34.9,9.76234243697479,1877.029171875
"136","Cincinnati, OH",2007,292841,159202.015388047,33006,35.3,10.3861103371413,1836.192484375
"137","Cincinnati, OH",2008,290556,156781.664959066,33562,36.6,10.8210384451695,1645.135125
"138","Cincinnati, OH",2009,327200,149453.601400623,32754,32.6,9.09030208389424,1348.3399140625
"139","Cincinnati, OH",2010,292618,145555.410359659,34110,32.5,6.94244909502262,1504.3943984375
"140","Cincinnati, OH",2011,291953,141293.057061489,31301,32.9,15.7760122250497,1618.1537421875
"141","Cincinnati, OH",2012,292065,134287.134102962,30188,32,12.1373259984395,1637.1136328125
"142","Cincinnati, OH",2013,293077,135560.421066461,34605,32.5,12.2318570159688,1621.0706484375
"143","Cincinnati, OH",2014,294407,141983.105910434,32688,33,13.2987368302157,1682.3256796875
"144","Cincinnati, OH",2015,294953,146468.346256341,35001,32.7,10.4898138914432,1618.1537421875
"145","Cincinnati, OH",2016,294003,154387.478017182,38539,32.2,9.42245613153631,1588.255453125
"146","Cincinnati, OH",2017,296183,162246.146702432,38938,32.7,5.90111838432422,1675.762640625
"147","Cincinnati, OH",2018,296698,171235.495280842,43585,33,6.21579309912956,1787.3343046875
"148","Cincinnati, OH",2019,300216,183156.825992903,46260,32.5,6.85390157902805,1716.599328125
"149","Cincinnati, OH",2020,297749,194542.599456357,42663,32.4,7.32268268169514,1583.88009375
"150","Cincinnati, OH",2021,306069,219425.212947428,42733,32.5,7.55969990887416,1739.2053515625
"151","Cincinnati, OH",2022,306207,244040.19498074,48130,33.5,5.28726545606733,1754.519109375
"152","Cincinnati, OH",2023,307941,262513.376629667,54314,34.1,6.34701217154973,1667.7411484375
"153","Cleveland, OH",2005,409774,142794.303418561,24105,35.3,5.85277017257821,1955.05290625
"154","Cleveland, OH",2006,401415,147024.694657904,26535,36.9,6.20921317867883,2022.6311015625
"155","Cleveland, OH",2007,390736,146576.02715164,28512,37,6.31411925976696,1978.6266953125
"156","Cleveland, OH",2008,402071,141066.64237849,26731,36.9,6.29680516470783,1772.7489375
"157","Cleveland, OH",2009,425334,132698.256834199,24687,36.8,4.66959377779805,1452.93119921875
"158","Cleveland, OH",2010,391838,127238.537646982,25977,37,4.83213129794337,1621.09089453125
"159","Cleveland, OH",2011,389490,121999.912014452,25371,37.7,19.533152096776,1743.67459765625
"160","Cleveland, OH",2012,386729,114934.09312925,24257,35.8,19.4357754573008,1764.10521484375
"161","Cleveland, OH",2013,383823,116848.595249571,26096,34.9,18.0805017612823,1746.81776953125
"162","Cleveland, OH",2014,384180,120420.795953283,24701,34.8,18.3766744595748,1812.82437890625
"163","Cleveland, OH",2015,383529,122229.454170212,28831,36,17.5217463571389,1743.67459765625
"164","Cleveland, OH",2016,381509,129020.998153707,27551,36.4,13.9363498782708,1711.4570859375
"165","Cleveland, OH",2017,380695,135205.67695901,28974,36.2,12.462818278287,1805.7522421875
"166","Cleveland, OH",2018,378633,143099.875748745,29953,36.3,11.7128373749829,1925.97856640625
"167","Cleveland, OH",2019,376088,151770.23703151,32053,35.5,11.0896617914908,1849.7566484375
"168","Cleveland, OH",2020,378932,158633.030182638,31838,36.3,12.4165459939365,1706.742328125
"169","Cleveland, OH",2021,364392,175914.726875502,35562,36.3,12.2695788180092,1874.11623046875
"170","Cleveland, OH",2022,357719,192276.047403439,37351,36.8,8.89702214540097,1890.6178828125
"171","Cleveland, OH",2023,358939,208352.258645331,39041,36.3,9.5279104360761,1797.10851953125
"172","Columbus, OH",2005,680756,151478.699342901,40405,32.1,12.6744045011961,1898.071875
"173","Columbus, OH",2006,705847,155521.101439315,40074,32.5,12.3939336131248,1963.68046875
"174","Columbus, OH",2007,719362,156101.632517523,42253,32.5,13.9966196982636,1920.95859375
"175","Columbus, OH",2008,725316,153107.763322064,44369,32.5,15.4378077660414,1721.08125
"176","Columbus, OH",2009,760540,147981.738894677,41370,31.5,10.5930321687313,1410.584765625
"177","Columbus, OH",2010,778002,142587.867648261,41397,31.6,8.12931492786302,1573.843359375
"178","Columbus, OH",2011,786775,139393.754636769,40463,31.6,10.746959560938,1692.854296875
"179","Columbus, OH",2012,798718,132484.884653935,43844,32,8.54542085305058,1712.689453125
"180","Columbus, OH",2013,809934,132411.504985481,44426,32.3,7.21222504673064,1695.905859375
"181","Columbus, OH",2014,823548,141271.852175445,46481,31.9,6.4160140727161,1759.988671875
"182","Columbus, OH",2015,836248,150138.939914056,47401,32.5,6.55110782927556,1692.854296875
"183","Columbus, OH",2016,849806,161965.997786827,49602,32.3,6.15977339930079,1661.57578125
"184","Columbus, OH",2017,868634,170510.582980272,51708,32.2,5.07932286605636,1753.12265625
"185","Columbus, OH",2018,883234,183409.689424652,52971,32.3,5.04572960735028,1869.844921875
"186","Columbus, OH",2019,887026,196914.001506537,57118,32.4,4.62996537070611,1795.84453125
"187","Columbus, OH",2020,876171,211028.627132106,54902,32.4,5.41769026950742,1656.9984375
"188","Columbus, OH",2021,895229,237170.124075434,58202,33.1,6.22961110293757,1819.494140625
"189","Columbus, OH",2022,895858,264411.522230771,61727,33.3,4.37188603865554,1835.51484375
"190","Columbus, OH",2023,897432,290552.773697566,62350,33.4,4.3884516465879,1744.730859375
"191","Dallas, TX",2005,1121138,147163.845871147,36403,31.9,11.6305339363003,1902.90209375
"192","Dallas, TX",2006,1170743,149820.397880596,38276,31.9,12.2573353618779,1968.6776484375
"193","Dallas, TX",2007,1217815,154261.606352398,40986,31.9,15.7412355173791,1925.8470546875
"194","Dallas, TX",2008,1200940,155765.405497008,40796,31.9,16.4253760423973,1725.4610625
"195","Dallas, TX",2009,1272539,147353.907583119,39829,31.6,10.7059885885982,1414.17442578125
"196","Dallas, TX",2010,1184310,148283.675090737,40650,31.6,9.8683132859047,1577.84848046875
"197","Dallas, TX",2011,1206334,143571.884620962,40585,31.6,9.77973173746927,1697.16227734375
"198","Dallas, TX",2012,1222427,139809.676372702,41354,32.4,9.27521634756495,1717.04791015625
"199","Dallas, TX",2013,1242023,147788.355192131,41978,32.1,7.91222016559646,1700.22160546875
"200","Dallas, TX",2014,1260677,160270.770725876,43003,32.4,6.62874425708848,1764.46749609375
"201","Dallas, TX",2015,1278532,173311.494414908,45918,32.6,5.18536412968108,1697.16227734375
"202","Dallas, TX",2016,1296979,193933.775161716,47243,32.7,4.6821706753891,1665.8041640625
"203","Dallas, TX",2017,1320642,215245.091553391,50627,32.4,5.22670507653882,1757.5840078125
"204","Dallas, TX",2018,1328601,235773.77774117,52210,33.3,4.31815469714093,1874.60330859375
"205","Dallas, TX",2019,1321238,248806.434894355,55332,32.9,4.61174351040825,1800.4146015625
"206","Dallas, TX",2020,1319420,256428.114745859,54747,32.9,4.90216113319523,1661.215171875
"207","Dallas, TX",2021,1270447,278270.696399306,57995,33.7,6.02938428579499,1824.12439453125
